student_id,age,gender,region,parent_education,average_grade,absenteeism_rate,assignments_submitted,moodle_hours,forum_posts,satisfaction_score,dropout,gender_encoded,region_encoded,parent_education_encoded,dropout_encoded,cluster
3367,17,Male,Dapaong,Secondary,9.35,12.64,96.13,19.84,2,4.7,No,1,1,2,0,1
3368,29,Female,Dapaong,Secondary,8.98,12.57,84.71,27.81,3,7.9,Yes,0,1,2,1,3
3369,23,Male,Dapaong,Secondary,10.36,5.29,66.36,7.46,8,2.1,No,1,1,2,0,1
3370,31,Male,Lome,Secondary,8.87,7.99,60.32,5.96,7,3.8,No,1,3,2,0,1
3371,30,Female,Kara,Secondary,7.78,14.43,48.86,25.11,0,5.1,Yes,0,2,2,1,3
3372,34,Male,Sokode,Secondary,16.63,16.97,45.62,0.08,3,7.9,No,1,5,2,0,1
3373,26,Male,Notse,Secondary,9.97,22.11,65.42,18.36,8,8.1,No,1,4,2,0,1
3374,25,Female,Lome,Secondary,5.31,21.09,90.59,3.52,3,8.7,No,0,3,2,0,3
3375,24,Male,Sokode,Higher,10.92,30.57,71.91,10.25,5,3.8,No,1,5,0,0,2
3376,26,Male,Dapaong,Primary,8.63,5.27,67.07,3.9,4,1.1,Yes,1,1,1,1,2
3377,33,Female,Sokode,Secondary,9.35,12.67,59.14,7.4,2,7.5,No,0,5,2,0,3
3378,18,Male,Atakpame,,14.13,6.15,49.42,16.52,4,2.6,Yes,1,0,3,1,1
3379,22,Female,Atakpame,Primary,10.66,27.77,99.41,2.0,3,4.5,No,0,0,1,0,0
3380,21,Male,Kara,Secondary,8.54,9.98,41.54,10.9,3,8.2,Yes,1,2,2,1,1
3381,25,Male,Kara,Higher,13.34,26.55,58.71,22.86,3,6.5,No,1,2,0,0,2
3382,21,Female,Sokode,Secondary,15.45,29.53,86.16,23.13,4,8.9,No,0,5,2,0,0
3383,34,Female,Lome,Secondary,13.61,19.13,71.23,22.45,1,6.9,No,0,3,2,0,0
3384,25,Male,Lome,,4.64,17.93,58.83,7.31,3,4.4,Yes,1,3,3,1,1
3385,33,Female,Dapaong,Secondary,8.66,15.39,99.56,14.6,0,1.3,Yes,0,1,2,1,3
3386,33,Male,Lome,Higher,12.14,11.83,77.15,5.92,3,1.1,Yes,1,3,0,1,2
3387,28,Female,Kara,Primary,11.27,10.63,57.71,6.16,5,3.3,Yes,0,2,1,1,3
3388,23,Male,Lome,,11.02,13.53,90.88,3.34,1,6.8,No,1,3,3,0,1
3389,19,Male,Dapaong,Secondary,9.05,33.24,49.01,3.36,1,7.4,Yes,1,1,2,1,1
3390,26,Male,Atakpame,Secondary,7.78,4.58,67.81,0.39,2,4.1,Yes,1,0,2,1,1
3391,18,Male,Lome,Secondary,18.02,17.05,90.38,7.58,0,8.6,No,1,3,2,0,1
3392,19,Male,Lome,Secondary,12.08,22.11,99.02,3.69,3,9.5,No,1,3,2,0,1
3393,32,Female,Kara,Secondary,13.93,12.16,62.98,2.08,2,3.7,Yes,0,2,2,1,3
3394,18,Female,Sokode,Primary,12.02,19.16,48.29,1.3,4,4.2,No,0,5,1,0,0
3395,26,Male,Atakpame,Secondary,12.14,0.0,74.02,4.26,4,4.6,Yes,1,0,2,1,1
3396,22,Male,Sokode,Primary,11.81,28.25,96.64,22.93,2,3.5,Yes,1,5,1,1,1
3397,27,Female,Dapaong,Primary,8.64,26.31,79.94,7.27,3,6.8,Yes,0,1,1,1,0
3398,23,Female,Dapaong,Secondary,7.46,14.02,76.13,8.14,2,9.2,Yes,0,1,2,1,3
3399,31,Female,Sokode,Higher,13.16,6.2,58.56,0.56,2,4.8,Yes,0,5,0,1,2
3400,22,Female,Kara,Secondary,12.56,22.93,76.38,7.34,3,2.6,Yes,0,2,2,1,3
3401,25,Female,Tsevie,Secondary,14.81,3.52,93.08,11.01,3,2.8,Yes,0,6,2,1,3
3402,28,Male,Kara,Primary,14.21,4.95,62.53,1.63,5,7.5,No,1,2,1,0,2
3403,19,Male,Tsevie,Primary,9.57,14.46,54.52,41.08,2,7.6,Yes,1,6,1,1,1
3404,31,Female,Tsevie,Primary,15.4,30.18,68.86,24.66,3,5.3,No,0,6,1,0,0
3405,18,Female,Kara,Higher,14.3,21.41,62.57,49.77,0,7.8,No,0,2,0,0,0
3406,18,Female,Tsevie,Higher,14.07,8.53,68.2,4.47,2,5.6,No,0,6,0,0,2
3407,19,Female,Tsevie,Higher,18.75,0.0,45.74,17.28,1,3.7,Yes,0,6,0,1,2
3408,22,Female,Tsevie,,18.13,15.42,60.17,3.99,2,2.3,No,0,6,3,0,3
3409,31,Female,Atakpame,Secondary,14.07,17.51,89.59,13.83,2,5.6,No,0,0,2,0,3
3410,26,Female,Dapaong,Secondary,13.7,14.27,64.02,29.53,2,8.5,No,0,1,2,0,0
3411,25,Female,Tsevie,Secondary,15.24,33.06,98.07,1.68,3,9.3,Yes,0,6,2,1,0
3412,17,Female,Dapaong,Secondary,10.25,13.68,82.53,1.51,3,1.5,Yes,0,1,2,1,3
3413,32,Male,Notse,Secondary,10.29,0.0,61.96,1.1,2,9.3,No,1,4,2,0,1
3414,22,Female,Dapaong,Primary,14.02,10.93,55.1,16.01,3,2.6,Yes,0,1,1,1,3
3415,25,Female,Notse,Primary,9.43,19.55,81.12,10.99,2,6.4,Yes,0,4,1,1,0
3416,20,Male,Atakpame,Primary,13.78,18.87,58.15,7.39,3,4.9,Yes,1,0,1,1,2
3417,18,Male,Dapaong,,12.47,13.23,95.61,14.87,5,7.3,Yes,1,1,3,1,1
3418,20,Male,Sokode,Primary,9.43,11.58,46.98,18.97,2,5.8,Yes,1,5,1,1,2
3419,17,Female,Lome,,12.08,0.0,41.72,29.86,1,4.5,Yes,0,3,3,1,3
3420,26,Female,Atakpame,Primary,15.92,15.86,53.26,2.25,1,1.6,No,0,0,1,0,3
3421,31,Female,Lome,Secondary,12.25,11.61,76.4,5.83,0,1.2,No,0,3,2,0,3
3422,32,Female,Sokode,Higher,12.26,17.49,90.1,25.64,5,3.1,Yes,0,5,0,1,0
3423,20,Male,Kara,Higher,12.99,19.91,50.21,6.19,2,7.7,No,1,2,0,0,2
3424,18,Female,Kara,Primary,13.38,27.41,75.08,6.69,2,6.6,No,0,2,1,0,0
3425,29,Female,Tsevie,Primary,11.01,5.44,48.65,28.55,2,4.8,No,0,6,1,0,3
3426,17,Male,Kara,Primary,13.05,2.06,73.79,13.27,4,5.8,No,1,2,1,0,2
3427,33,Female,Atakpame,Higher,8.85,9.26,41.09,8.03,5,6.3,No,0,0,0,0,0
3428,29,Female,Kara,Secondary,9.6,7.64,73.47,4.42,4,1.6,Yes,0,2,2,1,3
3429,20,Female,Atakpame,Primary,9.99,6.75,71.31,24.69,4,3.9,No,0,0,1,0,3
3430,23,Female,Atakpame,Higher,13.41,29.45,42.57,0.09,3,8.9,No,0,0,0,0,0
3431,33,Male,Lome,Primary,12.48,16.48,81.37,3.87,6,7.6,No,1,3,1,0,1
3432,25,Male,Kara,Higher,11.6,34.72,74.34,29.2,1,1.8,Yes,1,2,0,1,0
3433,20,Male,Dapaong,Primary,14.07,14.97,77.39,6.9,2,3.5,Yes,1,1,1,1,2
3434,17,Male,Notse,Primary,13.14,3.28,71.79,9.78,1,2.8,No,1,4,1,0,2
3435,26,Female,Kara,Secondary,11.13,6.92,83.32,7.61,4,4.4,No,0,2,2,0,3
3436,20,Female,Kara,Higher,8.89,25.24,71.5,5.06,3,9.8,Yes,0,2,0,1,0
3437,25,Female,Kara,Higher,9.54,3.66,95.34,10.94,3,6.2,Yes,0,2,0,1,2
3438,29,Male,Tsevie,Secondary,7.6,20.58,96.61,14.54,2,2.4,No,1,6,2,0,1
3439,30,Male,Dapaong,Primary,12.42,11.43,83.6,4.53,0,8.1,No,1,1,1,0,2
3440,26,Male,Dapaong,Secondary,9.41,5.7,94.71,8.93,5,6.3,No,1,1,2,0,1
3441,22,Female,Atakpame,Higher,10.51,28.87,95.39,0.86,5,8.8,No,0,0,0,0,0
3442,32,Female,Dapaong,Secondary,11.62,9.11,55.72,7.93,6,5.4,No,0,1,2,0,3
3443,22,Male,Atakpame,Secondary,15.13,6.72,99.64,13.77,5,9.0,No,1,0,2,0,1
3444,33,Male,Notse,Secondary,14.79,14.21,56.05,8.8,4,8.7,No,1,4,2,0,1
3445,26,Female,Lome,Secondary,11.84,9.92,41.11,21.07,1,1.6,Yes,0,3,2,1,3
3446,34,Female,Atakpame,Secondary,15.8,37.15,97.73,3.37,5,8.4,Yes,0,0,2,1,0
3447,34,Female,Kara,Secondary,5.96,25.6,53.42,6.77,3,2.1,Yes,0,2,2,1,3
3448,19,Male,Sokode,Higher,17.63,9.09,75.05,0.92,4,2.0,Yes,1,5,0,1,2
3449,31,Male,Sokode,Secondary,14.08,10.25,98.24,12.04,2,2.4,Yes,1,5,2,1,1
3450,31,Male,Tsevie,Secondary,12.31,0.0,42.97,5.85,1,9.3,No,1,6,2,0,1
3451,20,Male,Kara,Primary,9.33,16.37,56.16,7.56,3,5.5,Yes,1,2,1,1,2
3452,25,Female,Atakpame,Primary,10.69,7.53,76.53,1.37,1,3.9,No,0,0,1,0,3
3453,33,Female,Kara,Higher,13.83,15.88,85.75,59.34,7,1.5,Yes,0,2,0,1,0
3454,27,Female,Tsevie,Primary,13.9,0.0,88.44,14.78,2,2.1,Yes,0,6,1,1,3
3455,25,Male,Dapaong,Higher,14.01,14.73,93.03,5.12,5,2.7,Yes,1,1,0,1,2
3456,26,Female,Atakpame,Secondary,9.81,31.99,50.11,8.44,2,2.7,Yes,0,0,2,1,0
3457,34,Female,Notse,Secondary,9.21,15.54,62.2,9.64,5,1.7,Yes,0,4,2,1,3
3458,29,Female,Kara,Higher,12.59,7.25,82.86,32.38,3,1.7,Yes,0,2,0,1,0
3459,24,Female,Dapaong,Secondary,14.31,14.8,82.92,14.63,2,3.7,No,0,1,2,0,3
3460,23,Female,Tsevie,Higher,12.01,14.36,58.48,4.3,6,5.9,No,0,6,0,0,0
3461,33,Male,Dapaong,Primary,16.44,36.92,58.25,38.03,5,6.2,No,1,1,1,0,0
3462,31,Female,Atakpame,Secondary,12.1,11.67,59.24,3.59,6,3.6,Yes,0,0,2,1,3
3463,31,Female,Tsevie,Secondary,12.0,2.97,93.52,8.6,2,1.7,Yes,0,6,2,1,3
3464,17,Male,Tsevie,Primary,14.01,15.21,94.57,12.06,3,6.5,No,1,6,1,0,2
3465,30,Male,Tsevie,Secondary,15.66,16.96,40.89,3.16,3,6.9,No,1,6,2,0,1
3466,21,Female,Lome,Secondary,7.95,20.62,59.5,31.32,4,7.3,Yes,0,3,2,1,0
3467,27,Female,Tsevie,Higher,8.65,22.56,63.52,2.43,2,9.4,No,0,6,0,0,0
3468,32,Female,Lome,Primary,11.06,34.56,98.94,5.83,5,1.3,Yes,0,3,1,1,0
3469,18,Female,Dapaong,Secondary,21.48,9.04,96.65,1.98,4,2.9,Yes,0,1,2,1,3
3470,24,Male,Notse,Primary,11.22,8.13,77.7,20.79,4,6.1,No,1,4,1,0,2
3471,27,Female,Lome,Secondary,11.63,0.0,42.75,2.51,2,1.1,No,0,3,2,0,3
3472,34,Male,Dapaong,Secondary,13.86,21.62,51.47,0.35,1,1.5,Yes,1,1,2,1,1
3473,19,Female,Lome,Secondary,14.93,6.13,66.05,0.4,2,4.5,Yes,0,3,2,1,3
3474,17,Female,Dapaong,Secondary,12.51,23.92,97.54,5.34,3,6.2,No,0,1,2,0,3
3475,27,Female,Dapaong,Primary,15.49,10.08,45.68,7.4,7,7.1,Yes,0,1,1,1,0
3476,32,Male,Notse,Primary,8.42,32.26,87.48,0.43,6,3.2,Yes,1,4,1,1,1
3477,34,Female,Tsevie,,9.7,0.66,51.47,0.97,5,6.6,Yes,0,6,3,1,3
3478,32,Female,Notse,Secondary,15.49,25.23,70.47,1.03,2,4.3,Yes,0,4,2,1,0
3479,26,Male,Notse,Higher,12.03,24.04,86.02,11.04,2,6.0,No,1,4,0,0,2
3480,34,Female,Tsevie,,8.21,20.27,81.55,3.56,3,7.0,No,0,6,3,0,3
3481,22,Male,Dapaong,,8.03,3.83,86.54,8.27,2,3.3,Yes,1,1,3,1,1
3482,20,Female,Tsevie,Secondary,9.57,20.31,88.82,0.77,1,4.2,Yes,0,6,2,1,3
3483,29,Male,Dapaong,Secondary,12.01,16.27,58.34,22.27,2,6.0,No,1,1,2,0,1
3484,30,Male,Tsevie,Primary,13.4,0.0,61.84,3.63,2,3.1,Yes,1,6,1,1,2
3485,19,Male,Sokode,Primary,11.01,30.58,88.94,15.06,3,9.5,Yes,1,5,1,1,1
3486,26,Female,Lome,Primary,13.15,11.54,42.32,17.53,4,7.5,Yes,0,3,1,1,0
3487,22,Male,Notse,Primary,10.69,29.81,70.87,44.15,0,6.7,No,1,4,1,0,1
3488,17,Male,Dapaong,Primary,15.67,14.32,95.22,13.51,4,7.6,No,1,1,1,0,2
3489,30,Female,Kara,Primary,19.66,24.82,93.1,5.85,3,3.1,Yes,0,2,1,1,0
3490,24,Male,Tsevie,Secondary,10.82,6.4,88.26,1.66,2,1.1,No,1,6,2,0,1
3491,30,Female,Tsevie,Secondary,13.44,17.14,41.29,0.49,6,6.8,No,0,6,2,0,0
3492,26,Female,Atakpame,,13.2,16.44,93.26,21.74,4,9.7,No,0,0,3,0,3
3493,33,Male,Kara,Secondary,12.42,11.76,94.7,5.92,2,6.9,No,1,2,2,0,1
3494,25,Male,Kara,Secondary,13.96,6.31,79.82,13.86,1,2.6,Yes,1,2,2,1,1
3495,22,Female,Notse,Higher,13.44,0.0,57.93,6.86,6,8.7,No,0,4,0,0,2
3496,27,Male,Sokode,Primary,10.59,6.54,69.4,21.17,1,6.2,No,1,5,1,0,2
3497,23,Male,Lome,Secondary,15.95,22.01,85.76,13.85,4,6.6,Yes,1,3,2,1,1
3498,33,Male,Sokode,Secondary,12.6,1.05,88.78,0.89,0,5.6,No,1,5,2,0,1
3499,17,Male,Lome,Primary,10.85,3.12,60.6,13.95,3,7.6,No,1,3,1,0,2
3500,21,Female,Dapaong,Higher,19.33,0.65,59.56,3.1,1,9.6,No,0,1,0,0,2
3501,25,Female,Notse,Secondary,11.65,17.09,84.17,14.83,2,4.4,Yes,0,4,2,1,3
3502,34,Male,Sokode,Secondary,12.76,6.07,81.18,29.66,1,6.2,No,1,5,2,0,1
3503,18,Female,Atakpame,Primary,12.53,27.2,70.79,26.61,2,8.7,No,0,0,1,0,0
3504,27,Male,Lome,Primary,11.61,22.35,65.22,1.34,2,8.9,No,1,3,1,0,1
3505,22,Male,Sokode,Secondary,13.35,17.0,79.43,0.56,4,8.4,No,1,5,2,0,1
3506,24,Male,Notse,Primary,9.47,18.04,41.95,15.01,2,6.0,Yes,1,4,1,1,2
3507,20,Male,Atakpame,Secondary,13.79,7.37,44.54,12.38,1,9.4,No,1,0,2,0,1
3508,34,Female,Notse,Primary,6.72,7.37,74.39,1.94,2,2.5,Yes,0,4,1,1,3
3509,27,Male,Kara,Secondary,8.11,22.11,52.62,11.54,0,2.8,Yes,1,2,2,1,1
3510,21,Female,Tsevie,Secondary,17.48,24.13,86.49,0.16,0,3.0,No,0,6,2,0,3
3511,31,Male,Dapaong,,8.23,22.02,86.34,9.97,4,4.6,Yes,1,1,3,1,1
3512,34,Female,Notse,Secondary,6.12,10.29,82.6,17.86,3,7.0,Yes,0,4,2,1,3
3513,18,Female,Dapaong,Secondary,8.31,11.09,94.22,10.27,5,4.8,Yes,0,1,2,1,3
3514,27,Female,Notse,Primary,17.22,5.68,48.45,0.68,3,9.5,No,0,4,1,0,3
3515,29,Female,Kara,,6.62,22.68,55.55,47.07,2,3.2,Yes,0,2,3,1,3
3516,20,Male,Notse,Primary,9.13,0.0,55.14,4.4,2,8.3,Yes,1,4,1,1,2
3517,23,Female,Notse,Primary,7.63,0.0,86.94,4.79,5,8.0,Yes,0,4,1,1,3
3518,27,Male,Sokode,Higher,11.18,0.0,71.28,0.89,0,4.0,No,1,5,0,0,2
3519,20,Female,Tsevie,Secondary,10.69,0.0,55.16,1.83,4,5.2,No,0,6,2,0,3
3520,31,Female,Kara,,10.56,28.57,48.19,3.16,2,7.9,No,0,2,3,0,3
3521,17,Female,Atakpame,Primary,17.57,22.87,93.58,16.05,6,8.7,No,0,0,1,0,0
3522,19,Male,Tsevie,,8.4,3.01,81.53,11.77,5,7.1,Yes,1,6,3,1,1
3523,30,Female,Lome,Secondary,11.69,13.94,71.71,8.76,3,9.3,No,0,3,2,0,3
3524,22,Male,Sokode,Primary,13.02,29.66,97.93,19.94,2,6.6,No,1,5,1,0,1
3525,34,Male,Tsevie,Secondary,9.06,20.0,90.98,61.22,4,4.7,No,1,6,2,0,1
3526,17,Male,Lome,Primary,13.46,36.14,50.69,4.86,2,6.6,Yes,1,3,1,1,1
3527,22,Female,Kara,Higher,10.8,13.86,70.49,4.96,2,6.5,No,0,2,0,0,2
3528,22,Female,Notse,Primary,13.12,8.45,69.16,13.32,4,6.0,No,0,4,1,0,3
3529,32,Female,Dapaong,Secondary,11.68,4.19,90.66,10.34,1,3.8,Yes,0,1,2,1,3
3530,21,Female,Tsevie,Secondary,5.85,15.24,48.95,0.13,5,7.0,No,0,6,2,0,3
3531,33,Female,Tsevie,Secondary,15.92,24.36,67.11,10.65,4,8.2,No,0,6,2,0,0
3532,26,Female,Lome,Secondary,18.21,15.99,78.19,12.72,5,9.6,Yes,0,3,2,1,0
3533,34,Female,Lome,Secondary,11.47,11.42,96.72,42.64,2,5.5,Yes,0,3,2,1,3
3534,23,Male,Dapaong,Secondary,9.31,27.57,93.96,8.84,3,7.8,Yes,1,1,2,1,1
3535,19,Female,Lome,Secondary,16.52,20.29,72.03,11.53,2,8.2,No,0,3,2,0,0
3536,29,Male,Lome,Higher,17.67,13.87,76.4,15.55,6,7.1,No,1,3,0,0,2
3537,31,Male,Tsevie,Secondary,11.49,7.33,91.14,1.01,5,4.4,No,1,6,2,0,1
3538,19,Female,Dapaong,Higher,11.34,12.46,84.66,13.27,3,7.4,No,0,1,0,0,0
3539,20,Female,Dapaong,Primary,11.76,19.73,92.76,7.92,3,9.8,No,0,1,1,0,0
3540,21,Male,Notse,Secondary,6.98,7.2,93.76,1.05,3,6.5,Yes,1,4,2,1,1
3541,17,Male,Tsevie,Higher,11.13,2.66,89.96,11.08,3,7.6,No,1,6,0,0,2
3542,20,Female,Notse,Primary,17.14,10.2,40.56,2.67,4,3.1,Yes,0,4,1,1,3
3543,28,Male,Kara,Higher,11.49,14.51,58.66,7.72,2,6.9,No,1,2,0,0,2
3544,26,Male,Kara,,8.88,28.63,64.21,3.3,4,1.3,No,1,2,3,0,1
3545,29,Male,Tsevie,Higher,13.49,3.4,80.67,1.1,2,8.5,No,1,6,0,0,2
3546,30,Male,Lome,Secondary,10.0,17.27,58.41,2.89,2,3.0,No,1,3,2,0,1
3547,21,Female,Sokode,,11.8,12.22,59.41,5.78,5,1.6,No,0,5,3,0,3
3548,20,Female,Kara,Higher,8.19,12.72,64.01,6.81,5,2.6,Yes,0,2,0,1,2
3549,30,Male,Kara,Primary,8.89,30.39,97.32,1.61,2,5.2,Yes,1,2,1,1,1
3550,26,Male,Tsevie,,14.21,15.81,66.23,3.87,1,1.4,No,1,6,3,0,1
3551,33,Male,Notse,Primary,12.35,5.86,48.44,19.62,0,1.3,Yes,1,4,1,1,2
3552,26,Female,Tsevie,Secondary,9.67,23.89,40.38,24.12,2,5.6,Yes,0,6,2,1,0
3553,23,Female,Sokode,Higher,12.36,23.15,54.2,7.66,2,6.1,No,0,5,0,0,0
3554,32,Male,Sokode,Primary,10.18,4.99,96.33,6.74,2,3.9,Yes,1,5,1,1,2
3555,17,Male,Dapaong,Secondary,9.65,3.07,97.3,8.71,1,1.2,Yes,1,1,2,1,2
3556,33,Male,Tsevie,Primary,15.49,19.11,71.74,2.42,3,5.1,No,1,6,1,0,1
3557,25,Female,Kara,Secondary,14.35,14.67,78.78,50.47,4,9.3,No,0,2,2,0,0
3558,22,Male,Notse,Primary,11.94,10.29,87.76,13.68,3,5.4,No,1,4,1,0,2
3559,29,Male,Notse,Primary,12.43,25.56,43.35,2.73,2,5.1,No,1,4,1,0,1
3560,19,Male,Atakpame,Primary,11.97,9.08,62.46,3.18,3,6.0,No,1,0,1,0,2
3561,23,Male,Atakpame,Secondary,13.46,19.22,78.53,10.45,8,2.5,Yes,1,0,2,1,1
3562,25,Male,Lome,Higher,9.6,26.75,93.9,3.9,3,8.2,Yes,1,3,0,1,2
3563,21,Female,Kara,Secondary,14.59,11.61,83.61,4.39,4,1.3,Yes,0,2,2,1,3
3564,26,Female,Atakpame,,13.06,0.0,61.0,15.18,2,1.5,Yes,0,0,3,1,3
3565,33,Female,Notse,Secondary,11.21,10.97,94.6,3.11,2,1.5,No,0,4,2,0,3
3566,28,Male,Kara,Secondary,10.54,16.89,79.88,12.22,2,8.1,No,1,2,2,0,1
3567,32,Female,Tsevie,Primary,14.52,25.03,89.81,27.32,2,4.3,Yes,0,6,1,1,0
3568,19,Male,Kara,,11.55,9.79,63.13,1.33,6,6.8,No,1,2,3,0,1
3569,25,Female,Atakpame,Primary,9.9,32.23,40.13,1.56,3,1.7,Yes,0,0,1,1,0
3570,31,Female,Notse,Secondary,10.85,2.01,49.97,28.62,2,7.9,No,0,4,2,0,3
3571,21,Male,Kara,Secondary,14.31,16.64,95.63,2.28,5,4.0,Yes,1,2,2,1,1
3572,29,Male,Sokode,Secondary,7.17,12.61,41.99,0.21,5,2.9,Yes,1,5,2,1,1
3573,30,Male,Lome,Primary,10.93,28.47,75.76,20.29,1,7.4,No,1,3,1,0,1
3574,31,Female,Dapaong,Primary,15.21,0.26,64.55,3.32,2,1.6,No,0,1,1,0,3
3575,32,Male,Notse,Higher,11.5,19.26,65.77,3.54,3,5.4,No,1,4,0,0,2
3576,29,Female,Atakpame,Primary,12.82,12.56,64.05,2.57,4,4.4,Yes,0,0,1,1,3
3577,33,Female,Tsevie,Higher,15.26,30.29,44.05,24.97,4,7.7,Yes,0,6,0,1,0
3578,24,Female,Dapaong,Secondary,14.68,6.71,47.34,14.89,2,6.8,No,0,1,2,0,3
3579,18,Male,Lome,Primary,10.68,19.15,43.78,9.08,3,9.0,No,1,3,1,0,2
3580,21,Male,Notse,Secondary,11.61,6.62,43.23,6.04,2,7.5,No,1,4,2,0,1
3581,22,Male,Notse,Higher,14.71,16.88,45.14,1.55,5,4.7,Yes,1,4,0,1,2
3582,28,Female,Sokode,Secondary,14.82,11.31,81.8,26.04,4,2.7,No,0,5,2,0,3
3583,34,Female,Sokode,Higher,11.74,11.15,46.85,13.85,2,5.1,No,0,5,0,0,0
3584,17,Male,Sokode,Primary,11.84,0.0,55.69,3.27,3,2.5,Yes,1,5,1,1,2
3585,33,Female,Sokode,Secondary,12.8,19.15,79.42,29.47,4,2.0,No,0,5,2,0,0
3586,27,Female,Atakpame,Higher,16.1,4.18,46.74,27.36,2,1.4,No,0,0,0,0,2
3587,26,Female,Notse,Higher,15.2,3.83,94.62,10.77,5,5.9,No,0,4,0,0,2
3588,30,Male,Atakpame,Secondary,14.08,0.0,68.65,42.0,3,6.1,No,1,0,2,0,1
3589,26,Female,Kara,Secondary,8.76,4.44,97.78,2.07,2,6.9,Yes,0,2,2,1,3
3590,31,Female,Tsevie,,11.18,20.0,51.55,13.14,5,9.0,No,0,6,3,0,3
3591,20,Male,Kara,Primary,11.33,19.51,41.84,1.65,1,9.2,No,1,2,1,0,2
3592,18,Male,Tsevie,Primary,16.26,21.64,75.42,11.77,5,4.1,No,1,6,1,0,2
3593,25,Male,Lome,,11.28,4.73,59.72,25.24,5,6.7,No,1,3,3,0,1
3594,26,Male,Kara,Primary,15.76,17.15,74.34,7.68,3,5.2,No,1,2,1,0,2
3595,27,Male,Lome,Primary,10.29,8.85,68.42,14.4,3,7.8,No,1,3,1,0,2
3596,30,Male,Lome,Higher,10.53,24.55,67.43,1.54,1,7.4,Yes,1,3,0,1,2
3597,23,Female,Lome,Secondary,13.44,19.26,91.07,10.03,0,2.8,Yes,0,3,2,1,3
3598,31,Female,Sokode,Secondary,16.7,8.43,51.51,0.65,5,2.6,Yes,0,5,2,1,3
3599,31,Female,Dapaong,Higher,11.36,25.41,69.98,0.38,2,2.0,Yes,0,1,0,1,0
3600,24,Female,Dapaong,Primary,4.31,20.07,64.96,10.05,3,2.1,Yes,0,1,1,1,3
3601,27,Male,Atakpame,Secondary,7.31,1.13,80.43,8.51,2,3.2,Yes,1,0,2,1,1
3602,25,Female,Lome,Secondary,12.89,0.0,43.01,3.99,4,4.1,No,0,3,2,0,3
3603,31,Male,Sokode,,7.58,1.52,71.77,7.19,0,6.6,No,1,5,3,0,1
3604,17,Male,Kara,Secondary,9.4,31.49,68.71,11.53,2,7.7,Yes,1,2,2,1,1
3605,17,Female,Kara,,12.04,4.85,98.41,10.35,2,2.3,No,0,2,3,0,3
3606,19,Female,Atakpame,Primary,4.65,33.76,85.35,0.76,6,3.3,Yes,0,0,1,1,0
3607,26,Male,Atakpame,Primary,10.86,4.33,49.3,11.34,5,6.3,No,1,0,1,0,2
3608,24,Male,Lome,Higher,8.51,3.26,70.55,10.77,3,7.8,Yes,1,3,0,1,2
3609,31,Male,Lome,Secondary,7.5,23.8,87.02,11.07,0,8.4,Yes,1,3,2,1,1
3610,26,Male,Kara,Secondary,9.59,24.26,71.47,18.8,2,4.5,Yes,1,2,2,1,1
3611,17,Female,Kara,Secondary,8.79,20.56,61.4,8.6,0,5.0,Yes,0,2,2,1,3
3612,34,Male,Kara,Primary,13.41,21.76,62.6,27.79,1,7.1,No,1,2,1,0,1
3613,18,Female,Kara,Secondary,15.59,6.98,62.02,39.12,3,3.5,Yes,0,2,2,1,3
3614,29,Male,Dapaong,Secondary,10.91,23.33,41.2,13.94,6,1.7,No,1,1,2,0,1
3615,17,Male,Lome,Primary,10.21,17.4,83.84,4.44,5,5.0,No,1,3,1,0,2
3616,18,Male,Lome,Secondary,10.76,11.35,76.65,1.54,1,9.9,No,1,3,2,0,1
3617,32,Female,Kara,Primary,8.68,15.95,56.12,17.16,2,4.4,Yes,0,2,1,1,0
3618,31,Male,Sokode,Primary,8.13,25.61,77.8,1.59,0,3.7,Yes,1,5,1,1,1
3619,29,Female,Kara,Higher,7.06,18.92,58.52,1.58,2,8.4,Yes,0,2,0,1,0
3620,32,Female,Tsevie,Secondary,8.01,0.0,54.6,25.14,3,9.3,Yes,0,6,2,1,3
3621,33,Female,Notse,Secondary,16.9,23.91,84.47,8.21,2,8.0,No,0,4,2,0,0
3622,23,Male,Notse,Secondary,9.93,23.15,88.55,3.47,5,5.7,Yes,1,4,2,1,1
3623,33,Female,Atakpame,Primary,3.18,11.21,77.54,32.96,2,9.0,Yes,0,0,1,1,0
3624,23,Female,Tsevie,Secondary,10.24,16.17,87.05,12.29,3,6.3,No,0,6,2,0,3
3625,29,Male,Sokode,Secondary,7.23,16.13,61.94,7.65,2,3.7,Yes,1,5,2,1,1
3626,21,Male,Atakpame,Secondary,12.18,0.0,44.31,4.0,3,9.4,No,1,0,2,0,1
3627,33,Female,Notse,Higher,11.85,10.98,76.29,11.29,5,6.9,No,0,4,0,0,0
3628,19,Female,Sokode,Higher,12.17,11.37,55.36,13.13,5,2.2,Yes,0,5,0,1,2
3629,23,Male,Atakpame,Secondary,11.88,13.41,86.65,12.45,5,4.0,Yes,1,0,2,1,1
3630,33,Female,Kara,Higher,10.88,9.74,61.49,2.17,1,6.9,Yes,0,2,0,1,0
3631,23,Female,Kara,Secondary,7.63,21.63,80.24,11.95,4,8.5,No,0,2,2,0,3
3632,17,Female,Sokode,Secondary,11.78,6.91,73.17,8.71,4,9.9,No,0,5,2,0,3
